#protein_ID	protein_accession	Gene_ID	Gene_symbol
1944826827	XP_038064561	ECB-GENE-25465547	LOC119734968
1944826898	XP_038064707	ECB-GENE-25465607	LOC119735083
1944826912	XP_038064739	ECB-GENE-25465633	LOC119735108
1944826917	XP_038064741	ECB-GENE-25465633	LOC119735108
1944826922	XP_038064748	ECB-GENE-25465633	LOC119735108
1944826927	XP_038064760	ECB-GENE-25465647	LOC119735130
1944826933	XP_038064768	ECB-GENE-25465647	LOC119735130
1944826938	XP_038064774	ECB-GENE-25465647	LOC119735130
1944826944	XP_038064779	ECB-GENE-25465647	LOC119735130
1944826947	XP_038064787	ECB-GENE-25465647	LOC119735130
1944826953	XP_038064793	ECB-GENE-25465647	LOC119735130
1944826958	XP_038064797	ECB-GENE-25465647	LOC119735130
1944826963	XP_038064805	ECB-GENE-25465647	LOC119735130
1944826970	XP_038064825	ECB-GENE-25465666	LOC119735188
1944826973	XP_038064836	ECB-GENE-25465671	LOC119735200
1944826976	XP_038064843	ECB-GENE-25465671	LOC119735200
1944826980	XP_038064850	ECB-GENE-25465671	LOC119735200
1944827015	XP_038064940	ECB-GENE-25465699	LOC119735310
1944827019	XP_038064950	ECB-GENE-25465704	LOC119735321
1944827024	XP_038064960	ECB-GENE-25465709	LOC119735332
1944827029	XP_038064966	ECB-GENE-25465709	LOC119735332
1944827033	XP_038064968	ECB-GENE-25465709	LOC119735332
1944827046	XP_038064994	ECB-GENE-25465729	LOC119735365
1944827051	XP_038065001	ECB-GENE-25465729	LOC119735365
1944827072	XP_038065038	ECB-GENE-25465751	LOC119735410
1944827077	XP_038065047	ECB-GENE-25465751	LOC119735410
1944827081	XP_038065052	ECB-GENE-25465751	LOC119735410
1944827085	XP_038065062	ECB-GENE-25465787	LOC119735430
1944827097	XP_038065092	ECB-GENE-25465801	LOC119735459
1944827102	XP_038065099	ECB-GENE-25465801	LOC119735459
1944827106	XP_038065106	ECB-GENE-25465801	LOC119735459
1944827111	XP_038065114	ECB-GENE-25465801	LOC119735459
1944827115	XP_038065125	ECB-GENE-25465830	LOC119735489
1944827119	XP_038065133	ECB-GENE-25465830	LOC119735489
1944827124	XP_038065141	ECB-GENE-25465830	LOC119735489
1944827128	XP_038065152	ECB-GENE-25465870	LOC119735509
1944827133	XP_038065163	ECB-GENE-25465870	LOC119735509
1944827137	XP_038065176	ECB-GENE-25465877	LOC119735518
1944827141	XP_038065185	ECB-GENE-25465877	LOC119735518
1944827150	XP_038065205	ECB-GENE-25465889	LOC119735540
1944827155	XP_038065216	ECB-GENE-25465899	LOC119735550
1944827160	XP_038065225	ECB-GENE-25465899	LOC119735550
1944827164	XP_038065240	ECB-GENE-25465918	LOC119735559
1944827169	XP_038065249	ECB-GENE-25465918	LOC119735559
1944827173	XP_038065262	ECB-GENE-25465947	LOC119735572
1944827244	XP_038065428	ECB-GENE-25466114	LOC119735677
1944827248	XP_038065444	ECB-GENE-25466119	LOC119735678
1944827254	XP_038065460	ECB-GENE-25466124	LOC119735679
1944827259	XP_038065472	ECB-GENE-25466129	LOC119735686
1944827356	XP_038065727	ECB-GENE-25466378	LOC119735858
1944827359	XP_038065736	ECB-GENE-25466378	LOC119735858
1944827362	XP_038065743	ECB-GENE-25466378	LOC119735858
1944827365	XP_038065752	ECB-GENE-25466387	LOC119735877
1944827377	XP_038065787	ECB-GENE-25466397	LOC119735909
1944827391	XP_038065830	ECB-GENE-25466437	LOC119735941
1944827401	XP_038065867	ECB-GENE-25466447	LOC119735961
1944827415	XP_038065910	ECB-GENE-25466485	LOC119735995
1944827419	XP_038065919	ECB-GENE-25466504	LOC119736005
1944827423	XP_038065925	ECB-GENE-25466504	LOC119736005
1944827427	XP_038065933	ECB-GENE-25466504	LOC119736005
1944827483	XP_038066146	ECB-GENE-25466615	LOC119736190
1944827486	XP_038066153	ECB-GENE-25466615	LOC119736190
1944827494	XP_038066186	ECB-GENE-25466645	LOC119736221
1944827511	XP_038066229	ECB-GENE-25466650	LOC119736254
1944827515	XP_038066239	ECB-GENE-25466655	LOC119736266
1944827519	XP_038066251	ECB-GENE-25466660	LOC119736275
1944827540	XP_038066294	ECB-GENE-25466698	LOC119736351
1944827544	XP_038066306	ECB-GENE-25466715	LOC119736363
1944827552	XP_038066328	ECB-GENE-25466724	LOC119736382
1944827556	XP_038066335	ECB-GENE-25466724	LOC119736382
1944827568	XP_038066367	ECB-GENE-25466755	LOC119736417
1944827572	XP_038066370	ECB-GENE-25466755	LOC119736417
1944827588	XP_038066408	ECB-GENE-25466762	LOC119736459
1944827597	XP_038066434	ECB-GENE-25466767	LOC119736486
1944827600	XP_038066440	ECB-GENE-25466767	LOC119736486
1944827603	XP_038066447	ECB-GENE-25466767	LOC119736486
1944827612	XP_038066472	ECB-GENE-25466786	LOC119736529
1944827616	XP_038066481	ECB-GENE-25466786	LOC119736529
1944827620	XP_038066491	ECB-GENE-25466808	LOC119736546
1944827624	XP_038066502	ECB-GENE-25466813	LOC119736557
1944827628	XP_038066509	ECB-GENE-25466813	LOC119736557
1944827631	XP_038066517	ECB-GENE-25466813	LOC119736557
1944827635	XP_038066525	ECB-GENE-25466813	LOC119736557
1944827638	XP_038066536	ECB-GENE-25466843	LOC119736588
1944827647	XP_038066561	ECB-GENE-25466853	LOC119736618
1944827650	XP_038066568	ECB-GENE-25466853	LOC119736618
1944827653	XP_038066578	ECB-GENE-25466865	LOC119736633
1944827664	XP_038066613	ECB-GENE-25466875	LOC119736666
1944827670	XP_038066633	ECB-GENE-25466880	LOC119736687
1944827673	XP_038066651	ECB-GENE-25466885	LOC119736707
1944827676	XP_038066661	ECB-GENE-25466890	LOC119736717
1944827679	XP_038066668	ECB-GENE-25466890	LOC119736717
1944827682	XP_038066678	ECB-GENE-25466897	LOC119736735
1944827685	XP_038066689	ECB-GENE-25466902	LOC119736746
1944827689	XP_038066697	ECB-GENE-25466907	LOC119736755
1944827692	XP_038066707	ECB-GENE-25466912	LOC119736765
1944827694	XP_038066718	ECB-GENE-25466917	LOC119736777
1944827718	XP_038066796	ECB-GENE-25466931	LOC119736856
1944827721	XP_038066807	ECB-GENE-25466936	LOC119736866
1944827724	XP_038066817	ECB-GENE-25466941	LOC119736875
1944827728	XP_038066826	ECB-GENE-25466941	LOC119736875
1944827731	XP_038066834	ECB-GENE-25466941	LOC119736875
1944827734	XP_038066843	ECB-GENE-25466941	LOC119736875
1944827738	XP_038066854	ECB-GENE-25466983	LOC119736900
1944827760	XP_038066866	ECB-GENE-25466999	LOC119736909
1944827783	XP_038066952	ECB-GENE-25467051	LOC119736974
1944827789	XP_038066972	ECB-GENE-25467070	LOC119736995
1944827792	XP_038066980	ECB-GENE-25467070	LOC119736995
1944827813	XP_038067058	ECB-GENE-25467139	LOC119737054
1944827820	XP_038067082	ECB-GENE-25467162	LOC119737073
1944827826	XP_038067089	ECB-GENE-25467162	LOC119737073
1944827840	XP_038067133	ECB-GENE-25467197	LOC119737106
1944827846	XP_038067157	ECB-GENE-25467228	LOC119737123
1944827849	XP_038067166	ECB-GENE-25467228	LOC119737123
1944827852	XP_038067177	ECB-GENE-25467228	LOC119737123
1944827856	XP_038067183	ECB-GENE-25467228	LOC119737123
1944827860	XP_038067195	ECB-GENE-25467286	LOC119737145
1944827865	XP_038067205	ECB-GENE-25467303	LOC119737154
1944827870	XP_038067217	ECB-GENE-25467327	LOC119737164
1944828113	XP_038067807	ECB-GENE-25467995	LOC119737479
1944828117	XP_038067814	ECB-GENE-25467995	LOC119737479
1944828212	XP_038068083	ECB-GENE-25468437	LOC119737661
1944828216	XP_038068097	ECB-GENE-25468452	LOC119737670
1944828231	XP_038068136	ECB-GENE-25468476	LOC119737680
1944828238	XP_038068157	ECB-GENE-25468486	LOC119737689
1944828243	XP_038068170	ECB-GENE-25468521	LOC119737697
1944828257	XP_038068206	ECB-GENE-25468563	LOC119737722
1944828262	XP_038068219	ECB-GENE-25468588	LOC119737732
1944828339	XP_038068412	ECB-GENE-25468841	LOC119737852
1944828343	XP_038068420	ECB-GENE-25468841	LOC119737852
1944828347	XP_038068427	ECB-GENE-25468841	LOC119737852
1944828351	XP_038068436	ECB-GENE-25468841	LOC119737852
1944828355	XP_038068447	ECB-GENE-25468913	LOC119737879
1944828360	XP_038068457	ECB-GENE-25468913	LOC119737879
1944828365	XP_038068465	ECB-GENE-25468913	LOC119737879
1944828368	XP_038068473	ECB-GENE-25468913	LOC119737879
1944828420	XP_038068616	ECB-GENE-25469128	LOC119737987
1944828425	XP_038068623	ECB-GENE-25469128	LOC119737987
1944828430	XP_038068631	ECB-GENE-25469128	LOC119737987
1944828476	XP_038068748	ECB-GENE-25469287	LOC119738082
1944828493	XP_038068783	ECB-GENE-25469333	LOC119738112
1944828520	XP_038068849	ECB-GENE-25469406	LOC119738166
1944828524	XP_038068857	ECB-GENE-25469430	LOC119738178
1944828528	XP_038068866	ECB-GENE-25469430	LOC119738178
1944828569	XP_038068948	ECB-GENE-25469493	LOC119738228
1944828574	XP_038068956	ECB-GENE-25469493	LOC119738228
1944828579	XP_038068964	ECB-GENE-25469493	LOC119738228
1944828585	XP_038068974	ECB-GENE-25469493	LOC119738228
1944828590	XP_038068987	ECB-GENE-25469537	LOC119738252
1944828594	XP_038068997	ECB-GENE-25469537	LOC119738252
1944828598	XP_038069008	ECB-GENE-25469537	LOC119738252
1944828616	XP_038069053	ECB-GENE-25469601	LOC119738283
1944828620	XP_038069060	ECB-GENE-25469601	LOC119738283
1944828625	XP_038069068	ECB-GENE-25469601	LOC119738283
1944828634	XP_038069092	ECB-GENE-25469656	LOC119738314
1944828639	XP_038069099	ECB-GENE-25469656	LOC119738314
1944828644	XP_038069111	ECB-GENE-25469677	LOC119738330
1944828650	XP_038069123	ECB-GENE-25469704	LOC119738341
1944828655	XP_038069131	ECB-GENE-25469704	LOC119738341
1944828665	XP_038069154	ECB-GENE-25469727	LOC119738357
1944828669	XP_038069163	ECB-GENE-25469727	LOC119738357
1944828678	XP_038069186	ECB-GENE-25469758	LOC119738379
1944828684	XP_038069198	ECB-GENE-25469763	LOC119738386
1944828689	XP_038069205	ECB-GENE-25469763	LOC119738386
1944828694	XP_038069218	ECB-GENE-25469781	LOC119738400
1944828699	XP_038069226	ECB-GENE-25469781	LOC119738400
1944828703	XP_038069239	ECB-GENE-25469844	LOC119738416
1944829378	XP_038070838	ECB-GENE-25471962	LOC119739821
1944829382	XP_038070847	ECB-GENE-25471962	LOC119739821
1944829386	XP_038070855	ECB-GENE-25471962	LOC119739821
1944829391	XP_038070863	ECB-GENE-25471962	LOC119739821
1944829396	XP_038070874	ECB-GENE-25471962	LOC119739821
1944829406	XP_038070897	ECB-GENE-25472041	LOC119739856
1944829410	XP_038070910	ECB-GENE-25472074	LOC119739866
1944829470	XP_038071089	ECB-GENE-25472303	LOC119739982
1944829474	XP_038071101	ECB-GENE-25472318	LOC119739992
1944829566	XP_038071480	ECB-GENE-25472650	LOC119740285
1944829570	XP_038071492	ECB-GENE-25472681	LOC119740295
1944829601	XP_038071578	ECB-GENE-25472843	LOC119740373
1944829646	XP_038071723	ECB-GENE-25473036	LOC119740466
1944829719	XP_038071968	ECB-GENE-25473256	LOC119740664
1944830232	XP_038073661	ECB-GENE-25475347	LOC119741823
1944830235	XP_038073669	ECB-GENE-25475347	LOC119741823
1944830380	XP_038073975	ECB-GENE-25475729	LOC119742027
1944830393	XP_038074007	ECB-GENE-25475764	LOC119742060
1944830397	XP_038074016	ECB-GENE-25475764	LOC119742060
1944830401	XP_038074024	ECB-GENE-25475764	LOC119742060
1944830406	XP_038074029	ECB-GENE-25475764	LOC119742060
1944830410	XP_038074040	ECB-GENE-25475837	LOC119742086
1944830415	XP_038074051	ECB-GENE-25475853	LOC119742095
1944830419	XP_038074063	ECB-GENE-25475858	LOC119742105
1944830450	XP_038074139	ECB-GENE-25475937	LOC119742169
1944830455	XP_038074150	ECB-GENE-25475956	LOC119742179
1944830464	XP_038074173	ECB-GENE-25475981	LOC119742199
1944830468	XP_038074181	ECB-GENE-25475981	LOC119742199
1944830472	XP_038074190	ECB-GENE-25475981	LOC119742199
1944830476	XP_038074193	ECB-GENE-25476020	LOC119742219
1944830480	XP_038074194	ECB-GENE-25476025	LOC119742235
1944830484	XP_038074195	ECB-GENE-25476025	LOC119742235
1944830488	XP_038074196	ECB-GENE-25476025	LOC119742235
1944830492	XP_038074197	ECB-GENE-25476034	LOC119742271
1944830496	XP_038074198	ECB-GENE-25476039	LOC119742287
1944830500	XP_038074199	ECB-GENE-25476044	LOC119742303
1944830504	XP_038074201	ECB-GENE-25476049	LOC119742319
1944830539	XP_038074264	ECB-GENE-25476082	LOC119742415
1944830543	XP_038074274	ECB-GENE-25476107	LOC119742426
1944830547	XP_038074281	ECB-GENE-25476107	LOC119742426
1944830552	XP_038074290	ECB-GENE-25476107	LOC119742426
1944830556	XP_038074298	ECB-GENE-25476107	LOC119742426
1944830559	XP_038074307	ECB-GENE-25476107	LOC119742426
1944830563	XP_038074319	ECB-GENE-25476185	LOC119742454
1944830571	XP_038074340	ECB-GENE-25476236	LOC119742473
1944830579	XP_038074362	ECB-GENE-25476270	LOC119742492
1944830590	XP_038074407	ECB-GENE-25476306	LOC119742518
1944830594	XP_038074418	ECB-GENE-25476330	LOC119742526
1944830602	XP_038074451	ECB-GENE-25476335	LOC119742532
1944830606	XP_038074462	ECB-GENE-25476335	LOC119742532
1944830614	XP_038074487	ECB-GENE-25476342	LOC119742542
1944830617	XP_038074499	ECB-GENE-25476352	LOC119742550
1944830621	XP_038074515	ECB-GENE-25476357	LOC119742552
1944830648	XP_038074595	ECB-GENE-25476393	LOC119742574
1944830653	XP_038074605	ECB-GENE-25476393	LOC119742574
1944830666	XP_038074638	ECB-GENE-25476449	LOC119742597
1944830670	XP_038074651	ECB-GENE-25476465	LOC119742604
1944830674	XP_038074663	ECB-GENE-25476477	LOC119742612
1944830686	XP_038074696	ECB-GENE-25476519	LOC119742635
1944830690	XP_038074703	ECB-GENE-25476519	LOC119742635
1944830706	XP_038074743	ECB-GENE-25476597	LOC119742661
1944830710	XP_038074754	ECB-GENE-25476612	LOC119742671
1944830714	XP_038074765	ECB-GENE-25476631	LOC119742679
1944830718	XP_038074775	ECB-GENE-25476635	LOC119742684
1944830722	XP_038074787	ECB-GENE-25476669	LOC119742693
1944830725	XP_038074794	ECB-GENE-25476669	LOC119742693
1944830729	XP_038074802	ECB-GENE-25476669	LOC119742693
1944830735	XP_038074815	ECB-GENE-25476693	LOC119742721
1944830739	XP_038074826	ECB-GENE-25476715	LOC119742730
1944830747	XP_038074847	ECB-GENE-25476733	LOC119742746
1944830762	XP_038074868	ECB-GENE-25476755	LOC119742769
1944830767	XP_038074878	ECB-GENE-25476764	LOC119742777
1944830772	XP_038074888	ECB-GENE-25476781	LOC119742786
1944830777	XP_038074893	ECB-GENE-25476781	LOC119742786
1944830783	XP_038074900	ECB-GENE-25476781	LOC119742786
1944830788	XP_038074908	ECB-GENE-25476781	LOC119742786
1944830817	XP_038074989	ECB-GENE-25476831	LOC119742854
1944830821	XP_038074999	ECB-GENE-25476831	LOC119742854
1944830824	XP_038075007	ECB-GENE-25476831	LOC119742854
1944830827	XP_038075017	ECB-GENE-25476858	LOC119742864
1944830830	XP_038075029	ECB-GENE-25476868	LOC119742869
1944830833	XP_038075037	ECB-GENE-25476868	LOC119742869
1944830836	XP_038075051	ECB-GENE-25476885	LOC119742883
1944830840	XP_038075057	ECB-GENE-25476885	LOC119742883
1944830843	XP_038075071	ECB-GENE-25476920	LOC119742891
1944830846	XP_038075080	ECB-GENE-25476920	LOC119742891
1944830849	XP_038075089	ECB-GENE-25476949	LOC119742904
1944830855	XP_038075096	ECB-GENE-25476949	LOC119742904
1944830883	XP_038075157	ECB-GENE-25477000	LOC119742947
1944830903	XP_038075199	ECB-GENE-25477042	LOC119742977
1944830907	XP_038075208	ECB-GENE-25477042	LOC119742977
1944830927	XP_038075250	ECB-GENE-25477085	LOC119743011
1944830932	XP_038075262	ECB-GENE-25477095	LOC119743021
1944830936	XP_038075270	ECB-GENE-25477095	LOC119743021
1944830945	XP_038075295	ECB-GENE-25477148	LOC119743040
1944830950	XP_038075303	ECB-GENE-25477148	LOC119743040
1944830955	XP_038075313	ECB-GENE-25477155	LOC119743050
1944830959	XP_038075326	ECB-GENE-25477171	LOC119743057
1944830989	XP_038075392	ECB-GENE-25477243	LOC119743107
1944831037	XP_038075501	ECB-GENE-25477347	LOC119743189
1944831041	XP_038075506	ECB-GENE-25477347	LOC119743189
1944831045	XP_038075515	ECB-GENE-25477347	LOC119743189
1944831049	XP_038075527	ECB-GENE-25477368	LOC119743212
1944831053	XP_038075535	ECB-GENE-25477368	LOC119743212
1944831058	XP_038075542	ECB-GENE-25477368	LOC119743212
1944831063	XP_038075551	ECB-GENE-25477368	LOC119743212
1944831067	XP_038075560	ECB-GENE-25477368	LOC119743212
1944831071	XP_038075568	ECB-GENE-25477368	LOC119743212
1944831080	XP_038075591	ECB-GENE-25477429	LOC119743258
1944831083	XP_038075599	ECB-GENE-25477429	LOC119743258
1944831111	XP_038075658	ECB-GENE-25477440	LOC119743323
1944831114	XP_038075663	ECB-GENE-25477440	LOC119743323
1944831117	XP_038075669	ECB-GENE-25477440	LOC119743323
1944831131	XP_038075697	ECB-GENE-25477474	LOC119743378
1944831210	XP_038075971	ECB-GENE-25477691	LOC119743627
1944831216	XP_038075977	ECB-GENE-25477696	LOC119743653
1944831266	XP_038075990	ECB-GENE-25477706	LOC119743861
1944831440	XP_038076232	ECB-GENE-25477910	LOC119744392
1944831444	XP_038076246	ECB-GENE-25477949	LOC119744398
1944831446	XP_038076258	ECB-GENE-25477954	LOC119744407
1944831448	XP_038076269	ECB-GENE-25477973	LOC119744414
1944831454	XP_038076299	ECB-GENE-25478034	LOC119744439
1944831456	XP_038076311	ECB-GENE-25478044	LOC119744449
1944831458	XP_038076319	ECB-GENE-25478044	LOC119744449
1944831460	XP_038076327	ECB-GENE-25478044	LOC119744449
1944831462	XP_038076338	ECB-GENE-25478063	LOC119744471
1944831464	XP_038076349	ECB-GENE-25478068	LOC119744481
1944831466	XP_038076357	ECB-GENE-25478068	LOC119744481
1944831479	XP_038076400	ECB-GENE-25478152	LOC119744517
1944831483	XP_038076413	ECB-GENE-25478162	LOC119744526
1944831487	XP_038076423	ECB-GENE-25478162	LOC119744526
1944831491	XP_038076432	ECB-GENE-25478162	LOC119744526
1944831495	XP_038076443	ECB-GENE-25478187	LOC119744540
1944831499	XP_038076455	ECB-GENE-25478214	LOC119744550
1944831503	XP_038076462	ECB-GENE-25478214	LOC119744550
1944831507	XP_038076469	ECB-GENE-25478214	LOC119744550
1944831511	XP_038076480	ECB-GENE-25478214	LOC119744550
1944831515	XP_038076488	ECB-GENE-25478214	LOC119744550
1944831518	XP_038076502	ECB-GENE-25478238	LOC119744577
1944831522	XP_038076514	ECB-GENE-25478268	LOC119744584
1944831527	XP_038076526	ECB-GENE-25478286	LOC119744589
1944831531	XP_038076539	ECB-GENE-25478303	LOC119744598
1944831535	XP_038076550	ECB-GENE-25478303	LOC119744598
1944831539	XP_038076558	ECB-GENE-25478303	LOC119744598
1944831544	XP_038076572	ECB-GENE-25478345	LOC119744608
1944831548	XP_038076579	ECB-GENE-25478345	LOC119744608
1944831564	XP_038076624	ECB-GENE-25478431	LOC119744644
1944831569	XP_038076634	ECB-GENE-25478431	LOC119744644
1944831574	XP_038076646	ECB-GENE-25478445	LOC119744655
1944831579	XP_038076658	ECB-GENE-25478478	LOC119744664
1944831605	XP_038076716	ECB-GENE-25478512	LOC119744710
1944831609	XP_038076723	ECB-GENE-25478512	LOC119744710
1944831654	XP_038076835	ECB-GENE-25478698	LOC119744773
1944831667	XP_038076915	ECB-GENE-25478832	LOC119744825
1944831671	XP_038076923	ECB-GENE-25478832	LOC119744825
1944831676	XP_038076936	ECB-GENE-25478851	LOC119744839
1944831695	XP_038076994	ECB-GENE-25478930	LOC119744878
1944831702	XP_038077007	ECB-GENE-25478930	LOC119744878
1944831718	XP_038077036	ECB-GENE-25478996	LOC119744904
1944831722	XP_038077048	ECB-GENE-25479048	LOC119744917
1944831726	XP_038077057	ECB-GENE-25479048	LOC119744917
1944831731	XP_038077066	ECB-GENE-25479048	LOC119744917
1944831736	XP_038077075	ECB-GENE-25479048	LOC119744917
1944831741	XP_038077084	ECB-GENE-25479048	LOC119744917
1944831752	XP_038077115	ECB-GENE-25479149	LOC119744960
1944831755	XP_038077121	ECB-GENE-25479149	LOC119744960
1944831758	XP_038077132	ECB-GENE-25479156	LOC119744977
1944831761	XP_038077140	ECB-GENE-25479156	LOC119744977
1944831792	XP_038077214	ECB-GENE-25479182	LOC119745060
1944831797	XP_038077221	ECB-GENE-25479182	LOC119745060
1944831802	XP_038077231	ECB-GENE-25479189	LOC119745078
1944831807	XP_038077236	ECB-GENE-25479189	LOC119745078
1944831812	XP_038077247	ECB-GENE-25479201	LOC119745093
1944831832	XP_038077283	ECB-GENE-25479218	LOC119745128
1944831847	XP_038077316	ECB-GENE-25479242	LOC119745160
1944831852	XP_038077326	ECB-GENE-25479257	LOC119745171
1944831881	XP_038077399	ECB-GENE-25479301	LOC119745245
1944831884	XP_038077408	ECB-GENE-25479301	LOC119745245
1944831888	XP_038077417	ECB-GENE-25479301	LOC119745245
1944831892	XP_038077425	ECB-GENE-25479301	LOC119745245
1944831896	XP_038077433	ECB-GENE-25479301	LOC119745245
1944831900	XP_038077441	ECB-GENE-25479301	LOC119745245
1944831905	XP_038077449	ECB-GENE-25479301	LOC119745245
1944831909	XP_038077458	ECB-GENE-25479301	LOC119745245
1944831912	XP_038077471	ECB-GENE-25479419	LOC119745290
1944831916	XP_038077481	ECB-GENE-25479419	LOC119745290
1944831919	XP_038077495	ECB-GENE-25479453	LOC119745299
1944831922	XP_038077505	ECB-GENE-25479453	LOC119745299
1944831925	XP_038077513	ECB-GENE-25479453	LOC119745299
1944831929	XP_038077523	ECB-GENE-25479453	LOC119745299
1944831933	XP_038077529	ECB-GENE-25479453	LOC119745299
1944831936	XP_038077539	ECB-GENE-25479510	LOC119745320
1944831939	XP_038077547	ECB-GENE-25479510	LOC119745320
1944831942	XP_038077559	ECB-GENE-25479526	LOC119745337
1944831945	XP_038077571	ECB-GENE-25479547	LOC119745345
1944831948	XP_038077575	ECB-GENE-25479547	LOC119745345
1944831951	XP_038077589	ECB-GENE-25479606	LOC119745357
1944831955	XP_038077598	ECB-GENE-25479606	LOC119745357
1944831959	XP_038077610	ECB-GENE-25479630	LOC119745368
1944831963	XP_038077618	ECB-GENE-25479630	LOC119745368
1944831967	XP_038077631	ECB-GENE-25479661	LOC119745383
1944831972	XP_038077643	ECB-GENE-25479678	LOC119745391
1944831977	XP_038077654	ECB-GENE-25479717	LOC119745402
1944831981	XP_038077679	ECB-GENE-25479757	LOC119745416
1944831984	XP_038077691	ECB-GENE-25479762	LOC119745425
